"expt.date","cell.line","time","uid","well","cell.count","cell.count.pyseg","drug1","drug1.conc","drug1.units"
"2020-09-17","NCIH1048",68.0013888888889,"H08","H08",459,129,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",79.075,"H08","H08",571,170,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"H08","H08",704,191,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"H08","H08",802,240,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"H08","H08",910,257,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",0,"H09","H09",217,25,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"H09","H09",355,59,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"H09","H09",391,75,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"H09","H09",427,91,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"H09","H09",423,99,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"H09","H09",483,114,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",79.075,"H09","H09",586,175,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"H09","H09",712,195,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"H09","H09",850,224,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"H09","H09",1018,261,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",0,"H10","H10",207,20,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"H10","H10",322,62,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"H10","H10",367,68,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"H10","H10",370,73,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"H10","H10",376,108,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"H10","H10",455,107,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",79.075,"H10","H10",525,141,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"H10","H10",617,180,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"H10","H10",765,202,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"H10","H10",919,247,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",0,"H11","H11",226,22,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",29.6888888888889,"H11","H11",357,67,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",44.2602777777778,"H11","H11",379,88,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",46.0336111111111,"H11","H11",391,86,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",54.7341666666667,"H11","H11",405,102,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",68.0013888888889,"H11","H11",473,130,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",79.075,"H11","H11",529,139,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",94.9077777777778,"H11","H11",669,163,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",107.172222222222,"H11","H11",789,200,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",120.036111111111,"H11","H11",947,260,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",0,"H12","H12",400,74,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",29.6888888888889,"H12","H12",379,75,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",44.2602777777778,"H12","H12",424,80,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",46.0336111111111,"H12","H12",406,89,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",54.7341666666667,"H12","H12",443,94,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",68.0013888888889,"H12","H12",515,97,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",79.075,"H12","H12",584,135,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",94.9077777777778,"H12","H12",679,190,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",107.172222222222,"H12","H12",752,216,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",120.036111111111,"H12","H12",799,265,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",0,"H13","H13",423,91,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",29.6888888888889,"H13","H13",407,77,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",44.2602777777778,"H13","H13",420,71,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",46.0336111111111,"H13","H13",421,84,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",54.7341666666667,"H13","H13",429,70,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",68.0013888888889,"H13","H13",523,86,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",79.075,"H13","H13",597,138,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",94.9077777777778,"H13","H13",693,208,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",107.172222222222,"H13","H13",731,240,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",120.036111111111,"H13","H13",772,257,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","DMS53",0,"H14","H14",345,78,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",29.6888888888889,"H14","H14",342,61,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",44.2602777777778,"H14","H14",386,52,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",46.0336111111111,"H14","H14",380,73,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",54.7341666666667,"H14","H14",381,64,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",68.0013888888889,"H14","H14",449,71,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",79.075,"H14","H14",533,82,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",94.9077777777778,"H14","H14",618,151,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",107.172222222222,"H14","H14",662,199,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",120.036111111111,"H14","H14",683,227,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","DMS53",0,"H15","H15",458,86,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",29.6888888888889,"H15","H15",451,84,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",44.2602777777778,"H15","H15",401,81,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",46.0336111111111,"H15","H15",426,82,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",54.7341666666667,"H15","H15",436,73,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",68.0013888888889,"H15","H15",501,107,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",79.075,"H15","H15",571,124,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",94.9077777777778,"H15","H15",706,195,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",107.172222222222,"H15","H15",751,233,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",120.036111111111,"H15","H15",826,275,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","DMS53",0,"H16","H16",447,98,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",29.6888888888889,"H16","H16",456,89,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",44.2602777777778,"H16","H16",476,89,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",46.0336111111111,"H16","H16",440,81,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",54.7341666666667,"H16","H16",466,91,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",68.0013888888889,"H16","H16",604,120,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",79.075,"H16","H16",653,150,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",94.9077777777778,"H16","H16",776,221,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",107.172222222222,"H16","H16",834,272,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",120.036111111111,"H16","H16",867,288,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","DMS53",0,"H17","H17",382,74,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",29.6888888888889,"H17","H17",448,85,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",44.2602777777778,"H17","H17",438,86,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",46.0336111111111,"H17","H17",486,79,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",54.7341666666667,"H17","H17",502,89,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",68.0013888888889,"H17","H17",579,118,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",79.075,"H17","H17",705,150,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",94.9077777777778,"H17","H17",849,237,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",107.172222222222,"H17","H17",1022,294,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",120.036111111111,"H17","H17",1142,346,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","DMS53",0,"H18","H18",483,94,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",29.6888888888889,"H18","H18",441,82,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",44.2602777777778,"H18","H18",519,98,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",46.0336111111111,"H18","H18",477,120,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",54.7341666666667,"H18","H18",556,106,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",68.0013888888889,"H18","H18",658,153,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",79.075,"H18","H18",765,169,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",94.9077777777778,"H18","H18",950,244,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",107.172222222222,"H18","H18",1099,300,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",120.036111111111,"H18","H18",1319,390,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","DMS53",0,"H19","H19",426,99,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",29.6888888888889,"H19","H19",479,83,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",44.2602777777778,"H19","H19",457,90,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",46.0336111111111,"H19","H19",475,107,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",54.7341666666667,"H19","H19",511,109,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",68.0013888888889,"H19","H19",638,138,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",79.075,"H19","H19",735,169,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",94.9077777777778,"H19","H19",875,243,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",107.172222222222,"H19","H19",1055,306,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",120.036111111111,"H19","H19",1203,351,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","DMS53",0,"H20","H20",450,77,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",29.6888888888889,"H20","H20",438,89,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",44.2602777777778,"H20","H20",537,100,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",46.0336111111111,"H20","H20",471,76,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",54.7341666666667,"H20","H20",500,95,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",68.0013888888889,"H20","H20",655,114,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",79.075,"H20","H20",835,141,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",94.9077777777778,"H20","H20",989,237,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",107.172222222222,"H20","H20",1202,293,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",120.036111111111,"H20","H20",1289,364,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","DMS53",0,"H21","H21",402,80,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",29.6888888888889,"H21","H21",427,78,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",44.2602777777778,"H21","H21",415,88,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",46.0336111111111,"H21","H21",429,97,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",54.7341666666667,"H21","H21",517,82,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",68.0013888888889,"H21","H21",691,158,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",79.075,"H21","H21",827,165,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",94.9077777777778,"H21","H21",1056,253,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",107.172222222222,"H21","H21",1183,311,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",120.036111111111,"H21","H21",1292,346,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",0,"I02","I02",77,19,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I02","I02",159,70,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I02","I02",258,112,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I02","I02",293,125,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I02","I02",316,152,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I02","I02",442,178,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",79.075,"I02","I02",429,197,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I02","I02",491,196,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",107.172222222222,"I02","I02",545,204,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",120.036111111111,"I02","I02",505,200,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","NCIH1048",0,"I03","I03",106,19,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I03","I03",254,94,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I03","I03",357,150,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I03","I03",446,162,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I03","I03",514,186,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I03","I03",534,214,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",79.075,"I03","I03",592,223,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I03","I03",632,233,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",107.172222222222,"I03","I03",599,233,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",120.036111111111,"I03","I03",605,219,"Barasertib (AZD1152-H",2.5e-06,"M"
"2020-09-17","NCIH1048",0,"I04","I04",111,18,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I04","I04",298,90,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I04","I04",412,144,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I04","I04",430,161,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I04","I04",542,184,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I04","I04",652,204,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",79.075,"I04","I04",723,207,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I04","I04",680,224,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",107.172222222222,"I04","I04",635,222,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",120.036111111111,"I04","I04",620,221,"Barasertib (AZD1152-H",6.25e-07,"M"
"2020-09-17","NCIH1048",0,"I05","I05",163,22,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I05","I05",353,88,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I05","I05",441,155,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I05","I05",471,166,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I05","I05",567,187,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I05","I05",697,224,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",79.075,"I05","I05",683,227,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I05","I05",622,243,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",107.172222222222,"I05","I05",677,235,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",120.036111111111,"I05","I05",651,230,"Barasertib (AZD1152-H",1.5625e-07,"M"
"2020-09-17","NCIH1048",0,"I06","I06",159,16,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I06","I06",351,86,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I06","I06",458,150,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I06","I06",460,144,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I06","I06",622,171,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I06","I06",727,183,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",79.075,"I06","I06",767,205,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I06","I06",717,199,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",107.172222222222,"I06","I06",708,207,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",120.036111111111,"I06","I06",713,216,"Barasertib (AZD1152-H",3.90625e-08,"M"
"2020-09-17","NCIH1048",0,"I07","I07",183,17,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I07","I07",373,81,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I07","I07",523,156,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I07","I07",564,144,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I07","I07",642,181,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I07","I07",747,206,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",79.075,"I07","I07",790,220,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I07","I07",784,231,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"I07","I07",756,227,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"I07","I07",772,224,"Barasertib (AZD1152-H",9.765e-09,"M"
"2020-09-17","NCIH1048",0,"I08","I08",226,20,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I08","I08",304,67,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I08","I08",363,88,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I08","I08",385,96,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I08","I08",406,120,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I08","I08",539,141,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",79.075,"I08","I08",593,174,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I08","I08",722,220,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",107.172222222222,"I08","I08",847,263,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",120.036111111111,"I08","I08",957,286,"Barasertib (AZD1152-H",2.44e-09,"M"
"2020-09-17","NCIH1048",0,"I09","I09",188,27,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I09","I09",298,59,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I09","I09",335,87,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I09","I09",379,100,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I09","I09",404,103,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I09","I09",461,134,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",79.075,"I09","I09",507,165,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I09","I09",639,180,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"I09","I09",705,220,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"I09","I09",902,268,"Barasertib (AZD1152-H",6.1e-10,"M"
"2020-09-17","NCIH1048",0,"I10","I10",191,23,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I10","I10",302,69,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I10","I10",339,84,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I10","I10",322,85,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I10","I10",367,104,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I10","I10",428,125,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",79.075,"I10","I10",518,149,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I10","I10",655,194,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",107.172222222222,"I10","I10",735,232,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",120.036111111111,"I10","I10",900,241,"Barasertib (AZD1152-H",1.5e-10,"M"
"2020-09-17","NCIH1048",0,"I11","I11",198,13,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",29.6888888888889,"I11","I11",287,49,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",44.2602777777778,"I11","I11",328,92,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",46.0336111111111,"I11","I11",340,101,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",54.7341666666667,"I11","I11",405,115,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",68.0013888888889,"I11","I11",433,140,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",79.075,"I11","I11",508,159,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",94.9077777777778,"I11","I11",622,188,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",107.172222222222,"I11","I11",715,223,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","NCIH1048",120.036111111111,"I11","I11",872,270,"Barasertib (AZD1152-H",0,"M"
"2020-09-17","DMS53",0,"I12","I12",366,80,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",29.6888888888889,"I12","I12",332,78,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",44.2602777777778,"I12","I12",374,87,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",46.0336111111111,"I12","I12",365,90,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",54.7341666666667,"I12","I12",398,81,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",68.0013888888889,"I12","I12",468,111,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",79.075,"I12","I12",551,137,"Barasertib (AZD1152-H",1e-05,"M"
"2020-09-17","DMS53",94.9077777777778,"I12","I12",735,216,"Barasertib (AZD1152-H",1e-05,"M"
