"file_name","cell_count","file_name_ch2","ch2_pos","plate_id","well","expt.date","cell.line","drug1","drug1.conc","drug1.units","uid","cell.count","time_i","time"
"B17_04_1_1_RFP_005.tif",76,"B17_04_2_1_GFP_005.tif",10,1,"B17",NA,"DMS53","TAK-901",9.765e-09,"M","1_B17",76,5,54.7341666666667
"B17_04_1_1_RFP_006.tif",132,"B17_04_2_1_GFP_006.tif",19,1,"B17",NA,"DMS53","TAK-901",9.765e-09,"M","1_B17",132,6,68.0013888888889
"B17_04_1_1_RFP_007.tif",212,"B17_04_2_1_GFP_007.tif",22,1,"B17",NA,"DMS53","TAK-901",9.765e-09,"M","1_B17",212,7,79.075
"B17_04_1_1_RFP_008.tif",253,"B17_04_2_1_GFP_008.tif",26,1,"B17",NA,"DMS53","TAK-901",9.765e-09,"M","1_B17",253,8,94.9077777777778
"B17_04_1_1_RFP_009.tif",327,"B17_04_2_1_GFP_009.tif",34,1,"B17",NA,"DMS53","TAK-901",9.765e-09,"M","1_B17",327,9,107.172222222222
"B17_04_1_1_RFP_010.tif",364,"B17_04_2_1_GFP_010.tif",46,1,"B17",NA,"DMS53","TAK-901",9.765e-09,"M","1_B17",364,10,120.036111111111
"B18_04_1_1_RFP_001.tif",75,"B18_04_2_1_GFP_001.tif",4,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",75,1,0
"B18_04_1_1_RFP_002.tif",49,"B18_04_2_1_GFP_002.tif",3,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",49,2,29.6888888888889
"B18_04_1_1_RFP_003.tif",68,"B18_04_2_1_GFP_003.tif",5,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",68,3,44.2602777777778
"B18_04_1_1_RFP_004.tif",61,"B18_04_2_1_GFP_004.tif",7,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",61,4,46.0336111111111
"B18_04_1_1_RFP_005.tif",76,"B18_04_2_1_GFP_005.tif",6,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",76,5,54.7341666666667
"B18_04_1_1_RFP_006.tif",107,"B18_04_2_1_GFP_006.tif",10,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",107,6,68.0013888888889
"B18_04_1_1_RFP_007.tif",135,"B18_04_2_1_GFP_007.tif",21,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",135,7,79.075
"B18_04_1_1_RFP_008.tif",197,"B18_04_2_1_GFP_008.tif",28,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",197,8,94.9077777777778
"B18_04_1_1_RFP_009.tif",254,"B18_04_2_1_GFP_009.tif",28,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",254,9,107.172222222222
"B18_04_1_1_RFP_010.tif",287,"B18_04_2_1_GFP_010.tif",36,1,"B18",NA,"DMS53","TAK-901",2.44e-09,"M","1_B18",287,10,120.036111111111
"B19_04_1_1_RFP_001.tif",88,"B19_04_2_1_GFP_001.tif",3,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",88,1,0
"B19_04_1_1_RFP_002.tif",65,"B19_04_2_1_GFP_002.tif",6,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",65,2,29.6888888888889
"B19_04_1_1_RFP_003.tif",81,"B19_04_2_1_GFP_003.tif",9,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",81,3,44.2602777777778
"B19_04_1_1_RFP_004.tif",80,"B19_04_2_1_GFP_004.tif",10,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",80,4,46.0336111111111
"B19_04_1_1_RFP_005.tif",118,"B19_04_2_1_GFP_005.tif",8,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",118,5,54.7341666666667
"B19_04_1_1_RFP_006.tif",127,"B19_04_2_1_GFP_006.tif",16,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",127,6,68.0013888888889
"B19_04_1_1_RFP_007.tif",170,"B19_04_2_1_GFP_007.tif",29,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",170,7,79.075
"B19_04_1_1_RFP_008.tif",248,"B19_04_2_1_GFP_008.tif",39,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",248,8,94.9077777777778
"B19_04_1_1_RFP_009.tif",304,"B19_04_2_1_GFP_009.tif",54,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",304,9,107.172222222222
"B19_04_1_1_RFP_010.tif",338,"B19_04_2_1_GFP_010.tif",55,1,"B19",NA,"DMS53","TAK-901",6.1e-10,"M","1_B19",338,10,120.036111111111
"B20_04_1_1_RFP_001.tif",65,"B20_04_2_1_GFP_001.tif",4,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",65,1,0
"B20_04_1_1_RFP_002.tif",58,"B20_04_2_1_GFP_002.tif",0,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",58,2,29.6888888888889
"B20_04_1_1_RFP_003.tif",83,"B20_04_2_1_GFP_003.tif",2,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",83,3,44.2602777777778
"B20_04_1_1_RFP_004.tif",75,"B20_04_2_1_GFP_004.tif",4,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",75,4,46.0336111111111
"B20_04_1_1_RFP_005.tif",86,"B20_04_2_1_GFP_005.tif",5,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",86,5,54.7341666666667
"B20_04_1_1_RFP_006.tif",123,"B20_04_2_1_GFP_006.tif",11,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",123,6,68.0013888888889
"B20_04_1_1_RFP_007.tif",172,"B20_04_2_1_GFP_007.tif",27,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",172,7,79.075
"B20_04_1_1_RFP_008.tif",230,"B20_04_2_1_GFP_008.tif",39,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",230,8,94.9077777777778
"B20_04_1_1_RFP_009.tif",285,"B20_04_2_1_GFP_009.tif",52,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",285,9,107.172222222222
"B20_04_1_1_RFP_010.tif",325,"B20_04_2_1_GFP_010.tif",49,1,"B20",NA,"DMS53","TAK-901",1.5e-10,"M","1_B20",325,10,120.036111111111
"B21_04_1_1_RFP_001.tif",82,"B21_04_2_1_GFP_001.tif",6,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",82,1,0
"B21_04_1_1_RFP_002.tif",81,"B21_04_2_1_GFP_002.tif",3,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",81,2,29.6888888888889
"B21_04_1_1_RFP_003.tif",86,"B21_04_2_1_GFP_003.tif",9,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",86,3,44.2602777777778
"B21_04_1_1_RFP_004.tif",85,"B21_04_2_1_GFP_004.tif",10,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",85,4,46.0336111111111
"B21_04_1_1_RFP_005.tif",105,"B21_04_2_1_GFP_005.tif",14,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",105,5,54.7341666666667
"B21_04_1_1_RFP_006.tif",156,"B21_04_2_1_GFP_006.tif",20,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",156,6,68.0013888888889
"B21_04_1_1_RFP_007.tif",178,"B21_04_2_1_GFP_007.tif",29,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",178,7,79.075
"B21_04_1_1_RFP_008.tif",264,"B21_04_2_1_GFP_008.tif",36,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",264,8,94.9077777777778
"B21_04_1_1_RFP_009.tif",305,"B21_04_2_1_GFP_009.tif",40,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",305,9,107.172222222222
"B21_04_1_1_RFP_010.tif",340,"B21_04_2_1_GFP_010.tif",38,1,"B21",NA,"DMS53","TAK-901",0,"M","1_B21",340,10,120.036111111111
"C2_04_1_1_RFP_001.tif",15,"C2_04_2_1_GFP_001.tif",9,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",15,1,0
"C2_04_1_1_RFP_002.tif",159,"C2_04_2_1_GFP_002.tif",103,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",159,2,29.6888888888889
"C2_04_1_1_RFP_003.tif",169,"C2_04_2_1_GFP_003.tif",128,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",169,3,44.2602777777778
"C2_04_1_1_RFP_004.tif",173,"C2_04_2_1_GFP_004.tif",140,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",173,4,46.0336111111111
"C2_04_1_1_RFP_005.tif",184,"C2_04_2_1_GFP_005.tif",143,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",184,5,54.7341666666667
"C2_04_1_1_RFP_006.tif",178,"C2_04_2_1_GFP_006.tif",156,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",178,6,68.0013888888889
"C2_04_1_1_RFP_007.tif",188,"C2_04_2_1_GFP_007.tif",164,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",188,7,79.075
"C2_04_1_1_RFP_008.tif",187,"C2_04_2_1_GFP_008.tif",168,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",187,8,94.9077777777778
"C2_04_1_1_RFP_009.tif",179,"C2_04_2_1_GFP_009.tif",161,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",179,9,107.172222222222
"C2_04_1_1_RFP_010.tif",178,"C2_04_2_1_GFP_010.tif",161,1,"C02",NA,"NCIH1048","TAK-901",1e-05,"M","1_C02",178,10,120.036111111111
"C3_04_1_1_RFP_001.tif",14,"C3_04_2_1_GFP_001.tif",6,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",14,1,0
"C3_04_1_1_RFP_002.tif",123,"C3_04_2_1_GFP_002.tif",36,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",123,2,29.6888888888889
"C3_04_1_1_RFP_003.tif",147,"C3_04_2_1_GFP_003.tif",73,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",147,3,44.2602777777778
"C3_04_1_1_RFP_004.tif",149,"C3_04_2_1_GFP_004.tif",83,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",149,4,46.0336111111111
"C3_04_1_1_RFP_005.tif",174,"C3_04_2_1_GFP_005.tif",113,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",174,5,54.7341666666667
"C3_04_1_1_RFP_006.tif",184,"C3_04_2_1_GFP_006.tif",151,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",184,6,68.0013888888889
"C3_04_1_1_RFP_007.tif",189,"C3_04_2_1_GFP_007.tif",173,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",189,7,79.075
"C3_04_1_1_RFP_008.tif",193,"C3_04_2_1_GFP_008.tif",169,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",193,8,94.9077777777778
"C3_04_1_1_RFP_009.tif",196,"C3_04_2_1_GFP_009.tif",174,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",196,9,107.172222222222
"C3_04_1_1_RFP_010.tif",194,"C3_04_2_1_GFP_010.tif",172,1,"C03",NA,"NCIH1048","TAK-901",2.5e-06,"M","1_C03",194,10,120.036111111111
"C4_04_1_1_RFP_001.tif",16,"C4_04_2_1_GFP_001.tif",9,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",16,1,0
"C4_04_1_1_RFP_002.tif",79,"C4_04_2_1_GFP_002.tif",49,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",79,2,29.6888888888889
"C4_04_1_1_RFP_003.tif",112,"C4_04_2_1_GFP_003.tif",76,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",112,3,44.2602777777778
"C4_04_1_1_RFP_004.tif",117,"C4_04_2_1_GFP_004.tif",86,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",117,4,46.0336111111111
"C4_04_1_1_RFP_005.tif",133,"C4_04_2_1_GFP_005.tif",97,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",133,5,54.7341666666667
"C4_04_1_1_RFP_006.tif",161,"C4_04_2_1_GFP_006.tif",126,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",161,6,68.0013888888889
"C4_04_1_1_RFP_007.tif",174,"C4_04_2_1_GFP_007.tif",147,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",174,7,79.075
"C4_04_1_1_RFP_008.tif",175,"C4_04_2_1_GFP_008.tif",158,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",175,8,94.9077777777778
"C4_04_1_1_RFP_009.tif",172,"C4_04_2_1_GFP_009.tif",160,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",172,9,107.172222222222
"C4_04_1_1_RFP_010.tif",178,"C4_04_2_1_GFP_010.tif",159,1,"C04",NA,"NCIH1048","TAK-901",6.25e-07,"M","1_C04",178,10,120.036111111111
"C5_04_1_1_RFP_001.tif",14,"C5_04_2_1_GFP_001.tif",5,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",14,1,0
"C5_04_1_1_RFP_002.tif",82,"C5_04_2_1_GFP_002.tif",39,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",82,2,29.6888888888889
"C5_04_1_1_RFP_003.tif",117,"C5_04_2_1_GFP_003.tif",69,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",117,3,44.2602777777778
"C5_04_1_1_RFP_004.tif",133,"C5_04_2_1_GFP_004.tif",76,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",133,4,46.0336111111111
"C5_04_1_1_RFP_005.tif",144,"C5_04_2_1_GFP_005.tif",92,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",144,5,54.7341666666667
"C5_04_1_1_RFP_006.tif",181,"C5_04_2_1_GFP_006.tif",145,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",181,6,68.0013888888889
"C5_04_1_1_RFP_007.tif",193,"C5_04_2_1_GFP_007.tif",161,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",193,7,79.075
"C5_04_1_1_RFP_008.tif",191,"C5_04_2_1_GFP_008.tif",160,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",191,8,94.9077777777778
"C5_04_1_1_RFP_009.tif",183,"C5_04_2_1_GFP_009.tif",161,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",183,9,107.172222222222
"C5_04_1_1_RFP_010.tif",191,"C5_04_2_1_GFP_010.tif",164,1,"C05",NA,"NCIH1048","TAK-901",1.5625e-07,"M","1_C05",191,10,120.036111111111
"C6_04_1_1_RFP_001.tif",13,"C6_04_2_1_GFP_001.tif",3,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",13,1,0
"C6_04_1_1_RFP_002.tif",59,"C6_04_2_1_GFP_002.tif",20,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",59,2,29.6888888888889
"C6_04_1_1_RFP_003.tif",128,"C6_04_2_1_GFP_003.tif",60,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",128,3,44.2602777777778
"C6_04_1_1_RFP_004.tif",129,"C6_04_2_1_GFP_004.tif",62,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",129,4,46.0336111111111
"C6_04_1_1_RFP_005.tif",165,"C6_04_2_1_GFP_005.tif",98,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",165,5,54.7341666666667
"C6_04_1_1_RFP_006.tif",189,"C6_04_2_1_GFP_006.tif",146,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",189,6,68.0013888888889
"C6_04_1_1_RFP_007.tif",205,"C6_04_2_1_GFP_007.tif",176,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",205,7,79.075
"C6_04_1_1_RFP_008.tif",190,"C6_04_2_1_GFP_008.tif",166,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",190,8,94.9077777777778
"C6_04_1_1_RFP_009.tif",201,"C6_04_2_1_GFP_009.tif",175,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",201,9,107.172222222222
"C6_04_1_1_RFP_010.tif",204,"C6_04_2_1_GFP_010.tif",168,1,"C06",NA,"NCIH1048","TAK-901",3.90625e-08,"M","1_C06",204,10,120.036111111111
"C7_04_1_1_RFP_001.tif",22,"C7_04_2_1_GFP_001.tif",7,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",22,1,0
"C7_04_1_1_RFP_002.tif",56,"C7_04_2_1_GFP_002.tif",23,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",56,2,29.6888888888889
"C7_04_1_1_RFP_003.tif",78,"C7_04_2_1_GFP_003.tif",36,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",78,3,44.2602777777778
"C7_04_1_1_RFP_004.tif",76,"C7_04_2_1_GFP_004.tif",34,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",76,4,46.0336111111111
"C7_04_1_1_RFP_005.tif",90,"C7_04_2_1_GFP_005.tif",48,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",90,5,54.7341666666667
"C7_04_1_1_RFP_006.tif",128,"C7_04_2_1_GFP_006.tif",69,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",128,6,68.0013888888889
"C7_04_1_1_RFP_007.tif",155,"C7_04_2_1_GFP_007.tif",82,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",155,7,79.075
"C7_04_1_1_RFP_008.tif",214,"C7_04_2_1_GFP_008.tif",88,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",214,8,94.9077777777778
"C7_04_1_1_RFP_009.tif",254,"C7_04_2_1_GFP_009.tif",107,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",254,9,107.172222222222
"C7_04_1_1_RFP_010.tif",281,"C7_04_2_1_GFP_010.tif",117,1,"C07",NA,"NCIH1048","TAK-901",9.765e-09,"M","1_C07",281,10,120.036111111111
"C8_04_1_1_RFP_001.tif",10,"C8_04_2_1_GFP_001.tif",2,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",10,1,0
"C8_04_1_1_RFP_002.tif",57,"C8_04_2_1_GFP_002.tif",20,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",57,2,29.6888888888889
"C8_04_1_1_RFP_003.tif",63,"C8_04_2_1_GFP_003.tif",27,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",63,3,44.2602777777778
"C8_04_1_1_RFP_004.tif",68,"C8_04_2_1_GFP_004.tif",33,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",68,4,46.0336111111111
"C8_04_1_1_RFP_005.tif",92,"C8_04_2_1_GFP_005.tif",35,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",92,5,54.7341666666667
"C8_04_1_1_RFP_006.tif",101,"C8_04_2_1_GFP_006.tif",47,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",101,6,68.0013888888889
"C8_04_1_1_RFP_007.tif",134,"C8_04_2_1_GFP_007.tif",61,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",134,7,79.075
"C8_04_1_1_RFP_008.tif",167,"C8_04_2_1_GFP_008.tif",76,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",167,8,94.9077777777778
"C8_04_1_1_RFP_009.tif",186,"C8_04_2_1_GFP_009.tif",79,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",186,9,107.172222222222
"C8_04_1_1_RFP_010.tif",233,"C8_04_2_1_GFP_010.tif",95,1,"C08",NA,"NCIH1048","TAK-901",2.44e-09,"M","1_C08",233,10,120.036111111111
"C9_04_1_1_RFP_001.tif",23,"C9_04_2_1_GFP_001.tif",7,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",23,1,0
"C9_04_1_1_RFP_002.tif",94,"C9_04_2_1_GFP_002.tif",13,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",94,2,29.6888888888889
"C9_04_1_1_RFP_003.tif",140,"C9_04_2_1_GFP_003.tif",25,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",140,3,44.2602777777778
"C9_04_1_1_RFP_004.tif",144,"C9_04_2_1_GFP_004.tif",34,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",144,4,46.0336111111111
"C9_04_1_1_RFP_005.tif",168,"C9_04_2_1_GFP_005.tif",29,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",168,5,54.7341666666667
"C9_04_1_1_RFP_006.tif",222,"C9_04_2_1_GFP_006.tif",44,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",222,6,68.0013888888889
"C9_04_1_1_RFP_007.tif",221,"C9_04_2_1_GFP_007.tif",58,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",221,7,79.075
"C9_04_1_1_RFP_008.tif",284,"C9_04_2_1_GFP_008.tif",57,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",284,8,94.9077777777778
"C9_04_1_1_RFP_009.tif",328,"C9_04_2_1_GFP_009.tif",66,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",328,9,107.172222222222
"C9_04_1_1_RFP_010.tif",383,"C9_04_2_1_GFP_010.tif",63,1,"C09",NA,"NCIH1048","TAK-901",6.1e-10,"M","1_C09",383,10,120.036111111111
"C10_04_1_1_RFP_001.tif",11,"C10_04_2_1_GFP_001.tif",4,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",11,1,0
"C10_04_1_1_RFP_002.tif",38,"C10_04_2_1_GFP_002.tif",11,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",38,2,29.6888888888889
"C10_04_1_1_RFP_003.tif",61,"C10_04_2_1_GFP_003.tif",16,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",61,3,44.2602777777778
"C10_04_1_1_RFP_004.tif",60,"C10_04_2_1_GFP_004.tif",15,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",60,4,46.0336111111111
"C10_04_1_1_RFP_005.tif",77,"C10_04_2_1_GFP_005.tif",19,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",77,5,54.7341666666667
"C10_04_1_1_RFP_006.tif",105,"C10_04_2_1_GFP_006.tif",32,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",105,6,68.0013888888889
"C10_04_1_1_RFP_007.tif",124,"C10_04_2_1_GFP_007.tif",46,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",124,7,79.075
"C10_04_1_1_RFP_008.tif",137,"C10_04_2_1_GFP_008.tif",56,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",137,8,94.9077777777778
"C10_04_1_1_RFP_009.tif",184,"C10_04_2_1_GFP_009.tif",73,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",184,9,107.172222222222
"C10_04_1_1_RFP_010.tif",214,"C10_04_2_1_GFP_010.tif",70,1,"C10",NA,"NCIH1048","TAK-901",1.5e-10,"M","1_C10",214,10,120.036111111111
"C11_04_1_1_RFP_001.tif",29,"C11_04_2_1_GFP_001.tif",5,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",29,1,0
"C11_04_1_1_RFP_002.tif",77,"C11_04_2_1_GFP_002.tif",10,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",77,2,29.6888888888889
"C11_04_1_1_RFP_003.tif",101,"C11_04_2_1_GFP_003.tif",19,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",101,3,44.2602777777778
"C11_04_1_1_RFP_004.tif",112,"C11_04_2_1_GFP_004.tif",24,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",112,4,46.0336111111111
"C11_04_1_1_RFP_005.tif",138,"C11_04_2_1_GFP_005.tif",21,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",138,5,54.7341666666667
"C11_04_1_1_RFP_006.tif",140,"C11_04_2_1_GFP_006.tif",38,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",140,6,68.0013888888889
"C11_04_1_1_RFP_007.tif",170,"C11_04_2_1_GFP_007.tif",47,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",170,7,79.075
"C11_04_1_1_RFP_008.tif",203,"C11_04_2_1_GFP_008.tif",54,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",203,8,94.9077777777778
"C11_04_1_1_RFP_009.tif",280,"C11_04_2_1_GFP_009.tif",47,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",280,9,107.172222222222
"C11_04_1_1_RFP_010.tif",323,"C11_04_2_1_GFP_010.tif",53,1,"C11",NA,"NCIH1048","TAK-901",0,"M","1_C11",323,10,120.036111111111
"C12_04_1_1_RFP_001.tif",64,"C12_04_2_1_GFP_001.tif",5,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",64,1,0
"C12_04_1_1_RFP_002.tif",98,"C12_04_2_1_GFP_002.tif",2,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",98,2,29.6888888888889
"C12_04_1_1_RFP_003.tif",110,"C12_04_2_1_GFP_003.tif",6,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",110,3,44.2602777777778
"C12_04_1_1_RFP_004.tif",118,"C12_04_2_1_GFP_004.tif",4,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",118,4,46.0336111111111
"C12_04_1_1_RFP_005.tif",124,"C12_04_2_1_GFP_005.tif",10,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",124,5,54.7341666666667
"C12_04_1_1_RFP_006.tif",137,"C12_04_2_1_GFP_006.tif",19,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",137,6,68.0013888888889
"C12_04_1_1_RFP_007.tif",157,"C12_04_2_1_GFP_007.tif",26,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",157,7,79.075
"C12_04_1_1_RFP_008.tif",179,"C12_04_2_1_GFP_008.tif",31,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",179,8,94.9077777777778
"C12_04_1_1_RFP_009.tif",172,"C12_04_2_1_GFP_009.tif",42,1,"C12",NA,"DMS53","TAK-901",1e-05,"M","1_C12",172,9,107.172222222222
