upid,well,cell.count,time,cell.line,drug1,drug1.conc,drug1.units
model_H841_k3d_iter_100,A01,854.375,79.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,856.925,79.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,859.482,80.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,862.046,80.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,864.616,80.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,867.192,80.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,869.775,81.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,872.365,81.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,874.961,81.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,877.563,81.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,880.172,82.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,882.788,82.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,885.41,82.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,888.039,82.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,890.674,83.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,893.316,83.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,895.965,83.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,898.62,83.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,901.281,84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,903.949,84.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,906.624,84.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,909.306,84.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,911.994,84.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,914.689,85.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,917.39,85.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,920.098,85.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,922.813,85.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,925.534,86.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,928.263,86.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,930.998,86.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,933.739,86.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,936.487,87.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,939.242,87.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,942.004,87.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,944.773,87.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,947.548,88.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,950.33,88.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,953.118,88.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,955.914,88.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,958.716,89.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,961.525,89.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,964.341,89.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,967.164,89.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,969.993,90,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,972.83,90.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,975.673,90.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,978.523,90.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,981.38,90.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,984.243,91.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,987.114,91.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,989.991,91.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,992.876,91.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,995.767,92.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,998.665,92.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1001.57,92.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1004.48,92.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1007.4,93.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1010.33,93.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1013.26,93.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1016.2,93.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1019.15,94.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1022.1,94.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1025.06,94.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1028.03,94.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1031,95.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1033.98,95.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1036.97,95.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1039.97,95.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1042.97,96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1045.98,96.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1048.99,96.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1052.02,96.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1055.05,96.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1058.09,97.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1061.13,97.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1064.18,97.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1067.24,97.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1070.31,98.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1073.38,98.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1076.46,98.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1079.54,98.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1082.64,99.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1085.74,99.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1088.85,99.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1091.96,99.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1095.09,100.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1098.22,100.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1101.35,100.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1104.5,100.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1107.65,101.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1110.8,101.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1113.97,101.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1117.14,101.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1120.32,102,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1123.51,102.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1126.7,102.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1129.9,102.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1133.11,102.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1136.33,103.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1139.55,103.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1142.78,103.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1146.01,103.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1149.26,104.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1152.51,104.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1155.77,104.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1159.03,104.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1162.31,105.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1165.59,105.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1168.87,105.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1172.17,105.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1175.47,106.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1178.78,106.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1182.1,106.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1185.42,106.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1188.75,107.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1192.09,107.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1195.43,107.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1198.79,107.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1202.15,108,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1205.51,108.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1208.89,108.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1212.27,108.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1215.66,108.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1219.06,109.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1222.46,109.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1225.87,109.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1229.29,109.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1232.71,110.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1236.15,110.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1239.59,110.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1243.03,110.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1246.49,111.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1249.95,111.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1253.42,111.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1256.9,111.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1260.38,112.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1263.87,112.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1267.37,112.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1270.88,112.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1274.39,113.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1277.91,113.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1281.44,113.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1284.98,113.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1288.52,114,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1292.07,114.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1295.63,114.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1299.19,114.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1302.76,114.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1306.34,115.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1309.93,115.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1313.52,115.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1317.12,115.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1320.73,116.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1324.35,116.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1327.97,116.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1331.6,116.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1335.24,117.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1338.89,117.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1342.54,117.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1346.2,117.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1349.87,118.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1353.55,118.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1357.23,118.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1360.92,118.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1364.62,119.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1368.32,119.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1372.03,119.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1375.75,119.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,A01,1379.48,120,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,300.167,0,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,301.151,0.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,302.139,0.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,303.129,0.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,304.123,0.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,305.12,1.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,306.12,1.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,307.122,1.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,308.129,1.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,309.138,2.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,310.15,2.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,311.166,2.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,312.184,2.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,313.206,3.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,314.231,3.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,315.259,3.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,316.291,3.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,317.325,4.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,318.363,4.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,319.404,4.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,320.449,4.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,321.496,5.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,322.547,5.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,323.601,5.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,324.658,5.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,325.719,6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,326.782,6.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,327.85,6.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,328.92,6.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,329.994,6.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,331.071,7.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,332.151,7.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,333.235,7.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,334.322,7.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,335.412,8.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,336.506,8.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,337.603,8.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,338.703,8.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,339.807,9.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,340.914,9.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,342.025,9.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,343.139,9.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,344.257,10.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,345.378,10.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,346.502,10.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,347.63,10.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,348.761,11.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,349.896,11.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,351.034,11.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,352.176,11.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,353.321,12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,354.47,12.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,355.622,12.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,356.778,12.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,357.937,12.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,359.1,13.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,360.266,13.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,361.436,13.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,362.61,13.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,363.787,14.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,364.968,14.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,366.152,14.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,367.34,14.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,368.531,15.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,369.727,15.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,370.925,15.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,372.128,15.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,373.334,16.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,374.544,16.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,375.757,16.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,376.975,16.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,378.195,17.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,379.42,17.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,380.648,17.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,381.88,17.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,383.116,18,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,384.356,18.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,385.599,18.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,386.846,18.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,388.097,18.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,389.352,19.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,390.61,19.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,391.872,19.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,393.138,19.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,394.408,20.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,395.682,20.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,396.959,20.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,398.241,20.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,399.526,21.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,400.815,21.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,402.108,21.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,403.405,21.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,404.706,22.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,406.011,22.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,407.32,22.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,408.632,22.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,409.949,23.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,411.269,23.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,412.594,23.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,413.922,23.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,415.255,24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,416.591,24.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,417.932,24.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,419.276,24.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,420.625,24.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,421.977,25.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,423.334,25.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,424.694,25.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,426.059,25.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,427.428,26.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,428.801,26.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,430.178,26.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,431.559,26.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,432.944,27.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,434.333,27.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,435.727,27.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,437.124,27.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,438.526,28.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,439.932,28.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,441.342,28.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,442.756,28.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,444.175,29.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,445.598,29.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,447.024,29.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,448.456,29.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,449.891,30,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,451.331,30.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,452.775,30.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,454.223,30.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,455.675,30.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,457.132,31.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,458.593,31.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,460.058,31.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,461.528,31.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,463.002,32.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,464.48,32.4,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,465.963,32.64,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,467.45,32.88,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,468.942,33.12,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,470.438,33.36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,471.938,33.6,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,473.443,33.84,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,474.952,34.08,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,476.465,34.32,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,477.983,34.56,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,479.506,34.8,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,481.032,35.04,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,482.564,35.28,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,484.1,35.52,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,485.64,35.76,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,487.185,36,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,488.734,36.24,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,490.288,36.48,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,491.846,36.72,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,493.409,36.96,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,494.977,37.2,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,496.549,37.44,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,498.126,37.68,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,499.707,37.92,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,501.293,38.16,NCIH1048,TAK-901,0,M
model_H841_k3d_iter_100,B01,502.883,38.4,NCIH1048,TAK-901,0,M
