,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
1862,597,92.8325,H526,N15,DMSO,0.0,M,6.391917113392602
1863,460,109.82472222222222,H526,N15,DMSO,0.0,M,6.131226489483142
1864,1495,0.0,H526,N16,DMSO,0.0,M,7.309881485824786
1865,701,11.433333333333335,H526,N16,DMSO,0.0,M,6.55250788703459
1866,748,35.80138888888889,H526,N16,DMSO,0.0,M,6.617402977974478
1867,269,48.19972222222222,H526,N16,DMSO,0.0,M,5.594711379601838
1868,8,60.988611111111105,H526,N16,DMSO,0.0,M,2.079441541679836
1869,366,81.54361111111109,H526,N16,DMSO,0.0,M,5.902633333401367
1870,608,92.8325,H526,N16,DMSO,0.0,M,6.410174881966167
1871,25,109.82472222222222,H526,N16,DMSO,0.0,M,3.218875824868201
1872,2267,0.0,H526,N17,DMSO,0.0,M,7.726212650507529
1873,1279,11.433333333333335,H526,N17,DMSO,0.0,M,7.153833801578842
1874,953,35.80138888888889,H526,N17,DMSO,0.0,M,6.859614903654202
1875,65,48.19972222222222,H526,N17,DMSO,0.0,M,4.174387269895637
1876,290,60.988611111111105,H526,N17,DMSO,0.0,M,5.66988092298052
1877,11,81.54361111111109,H526,N17,DMSO,0.0,M,2.3978952727983707
1878,273,92.8325,H526,N17,DMSO,0.0,M,5.609471795184961
1879,116,109.82472222222222,H526,N17,DMSO,0.0,M,4.7535901911063645
1880,1818,0.0,H526,N18,DMSO,0.0,M,7.505492274737423
1881,678,11.433333333333335,H526,N18,DMSO,0.0,M,6.519147287940394
1882,289,35.80138888888889,H526,N18,DMSO,0.0,M,5.666426688112433
1883,242,48.19972222222222,H526,N18,DMSO,0.0,M,5.488937726156687
1884,722,60.988611111111105,H526,N18,DMSO,0.0,M,6.582025138892826
1885,336,81.54361111111109,H526,N18,DMSO,0.0,M,5.817111159963203
1886,279,92.8325,H526,N18,DMSO,0.0,M,5.631211781821365
1887,9,109.82472222222222,H526,N18,DMSO,0.0,M,2.19722457733622
1888,1825,0.0,H526,N19,DMSO,0.0,M,7.509335266016593
1889,491,11.433333333333335,H526,N19,DMSO,0.0,M,6.1964441277945195
1890,445,35.80138888888889,H526,N19,DMSO,0.0,M,6.09807428216624
1891,668,48.19972222222222,H526,N19,DMSO,0.0,M,6.504288173536644
1892,239,60.988611111111105,H526,N19,DMSO,0.0,M,5.476463551931511
1893,297,81.54361111111109,H526,N19,DMSO,0.0,M,5.6937321388027
1894,649,92.8325,H526,N19,DMSO,0.0,M,6.4754327167040895
1895,8,109.82472222222222,H526,N19,DMSO,0.0,M,2.079441541679836
1896,1618,0.0,H526,N20,DMSO,0.0,M,7.388946097618438
1897,573,11.433333333333335,H526,N20,DMSO,0.0,M,6.35088571671474
1898,331,35.80138888888889,H526,N20,DMSO,0.0,M,5.802118375377063
1899,8,48.19972222222222,H526,N20,DMSO,0.0,M,2.079441541679836
1900,9,60.988611111111105,H526,N20,DMSO,0.0,M,2.19722457733622
1901,303,81.54361111111109,H526,N20,DMSO,0.0,M,5.71373280550937
1902,181,92.8325,H526,N20,DMSO,0.0,M,5.198497031265826
1903,256,109.82472222222222,H526,N20,DMSO,0.0,M,5.545177444479562
1904,686,0.0,H526,N21,DMSO,0.0,M,6.530877627725885
1905,306,11.433333333333335,H526,N21,DMSO,0.0,M,5.723585101952382
1906,718,35.80138888888889,H526,N21,DMSO,0.0,M,6.576469569048223
1907,11,48.19972222222222,H526,N21,DMSO,0.0,M,2.3978952727983707
1908,308,60.988611111111105,H526,N21,DMSO,0.0,M,5.730099782973574
1909,569,81.54361111111109,H526,N21,DMSO,0.0,M,6.343880434126331
1910,431,92.8325,H526,N21,DMSO,0.0,M,6.0661080901037465
1911,8,109.82472222222222,H526,N21,DMSO,0.0,M,2.079441541679836
1912,1351,0.0,H526,N22,DMSO,0.0,M,7.208600337960199
1913,295,11.433333333333335,H526,N22,DMSO,0.0,M,5.68697535633982
1914,10,35.80138888888889,H526,N22,DMSO,0.0,M,2.302585092994046
1915,157,48.19972222222222,H526,N22,DMSO,0.0,M,5.056245805348309
1916,507,60.988611111111105,H526,N22,DMSO,0.0,M,6.228511003591184
1917,100,81.54361111111109,H526,N22,DMSO,0.0,M,4.605170185988092
1918,15,92.8325,H526,N22,DMSO,0.0,M,2.7080502011022096
1919,490,109.82472222222222,H526,N22,DMSO,0.0,M,6.194405391104673
0,37100,0.0,H1930,C03,AMG-900,1e-05,M,10.521372248595526
1,45938,12.028611111111115,H1930,C03,AMG-900,1e-05,M,10.7350479402497
2,90893,35.302777777777784,H1930,C03,AMG-900,1e-05,M,11.417438269499554
3,97007,48.264444444444436,H1930,C03,AMG-900,1e-05,M,11.48253841983021
4,138410,60.59805555555556,H1930,C03,AMG-900,1e-05,M,11.837975573890748
5,120595,81.73944444444443,H1930,C03,AMG-900,1e-05,M,11.70019310304594
6,141698,92.44111111111113,H1930,C03,AMG-900,1e-05,M,11.861453311253124
7,125798,109.84916666666666,H1930,C03,AMG-900,1e-05,M,11.742432724870904
8,24739,0.0,H1930,C04,AMG-900,2.5e-06,M,10.116136224757684
9,45130,12.028611111111115,H1930,C04,AMG-900,2.5e-06,M,10.717302492821048
10,70818,35.302777777777784,H1930,C04,AMG-900,2.5e-06,M,11.167868484657124
11,73435,48.264444444444436,H1930,C04,AMG-900,2.5e-06,M,11.204155940187961
12,77209,60.59805555555556,H1930,C04,AMG-900,2.5e-06,M,11.254271309528791
13,71595,81.73944444444443,H1930,C04,AMG-900,2.5e-06,M,11.178780518108107
14,82915,92.44111111111113,H1930,C04,AMG-900,2.5e-06,M,11.325571265648199
15,80860,109.84916666666666,H1930,C04,AMG-900,2.5e-06,M,11.300474543194762
16,39256,0.0,H1930,C05,AMG-900,6.25e-07,M,10.577859577769742
17,58991,12.028611111111115,H1930,C05,AMG-900,6.25e-07,M,10.985140168879203
18,88505,35.302777777777784,H1930,C05,AMG-900,6.25e-07,M,11.390814326575255
19,91958,48.264444444444436,H1930,C05,AMG-900,6.25e-07,M,11.429087230054273
20,102848,60.59805555555556,H1930,C05,AMG-900,6.25e-07,M,11.541007449097185
21,97868,81.73944444444443,H1930,C05,AMG-900,6.25e-07,M,11.491374910939784
22,105274,92.44111111111113,H1930,C05,AMG-900,6.25e-07,M,11.564321754053646
23,118401,109.84916666666666,H1930,C05,AMG-900,6.25e-07,M,11.68183244734232
24,21475,0.0,H1930,C06,AMG-900,1.56e-07,M,9.974644746852457
25,31814,12.028611111111115,H1930,C06,AMG-900,1.56e-07,M,10.367661723458307
26,57082,35.302777777777784,H1930,C06,AMG-900,1.56e-07,M,10.952244109519334
27,59432,48.264444444444436,H1930,C06,AMG-900,1.56e-07,M,10.99258808083164
28,63969,60.59805555555556,H1930,C06,AMG-900,1.56e-07,M,11.066153869994345
29,54199,81.73944444444443,H1930,C06,AMG-900,1.56e-07,M,10.900417737073031
30,75820,92.44111111111113,H1930,C06,AMG-900,1.56e-07,M,11.236117389070328
31,76362,109.84916666666666,H1930,C06,AMG-900,1.56e-07,M,11.243240469220105
32,38468,0.0,H1930,C07,AMG-900,3.91e-08,M,10.557582005832373
33,59039,12.028611111111115,H1930,C07,AMG-900,3.91e-08,M,10.985953521461532
34,79115,35.302777777777784,H1930,C07,AMG-900,3.91e-08,M,11.278657769153085
35,84777,48.264444444444436,H1930,C07,AMG-900,3.91e-08,M,11.347779558576365
36,87211,60.59805555555556,H1930,C07,AMG-900,3.91e-08,M,11.376085748730226
37,89787,81.73944444444443,H1930,C07,AMG-900,3.91e-08,M,11.405195477663668
38,105246,92.44111111111113,H1930,C07,AMG-900,3.91e-08,M,11.564055746071837
39,103156,109.84916666666666,H1930,C07,AMG-900,3.91e-08,M,11.54399768452464
40,26255,0.0,H1930,C08,AMG-900,9.77e-09,M,10.175611726071962
41,48991,12.028611111111115,H1930,C08,AMG-900,9.77e-09,M,10.79939188675334
42,60090,35.302777777777784,H1930,C08,AMG-900,9.77e-09,M,11.003598717327973
43,62020,48.264444444444436,H1930,C08,AMG-900,9.77e-09,M,11.03521219265444
44,79691,60.59805555555556,H1930,C08,AMG-900,9.77e-09,M,11.285911934938984
45,72995,81.73944444444443,H1930,C08,AMG-900,9.77e-09,M,11.19814622463408
46,79718,92.44111111111113,H1930,C08,AMG-900,9.77e-09,M,11.286250686204697
47,87808,109.84916666666666,H1930,C08,AMG-900,9.77e-09,M,11.382907891645504
48,36074,0.0,H1930,C09,AMG-900,2.44e-09,M,10.493327663230145
49,44720,12.028611111111115,H1930,C09,AMG-900,2.44e-09,M,10.708176107828981
50,84612,35.302777777777784,H1930,C09,AMG-900,2.44e-09,M,11.345831379507038
51,82684,48.264444444444436,H1930,C09,AMG-900,2.44e-09,M,11.322781391919127
52,93897,60.59805555555556,H1930,C09,AMG-900,2.44e-09,M,11.449953715804188
53,79144,81.73944444444443,H1930,C09,AMG-900,2.44e-09,M,11.279024257003059
54,103645,92.44111111111113,H1930,C09,AMG-900,2.44e-09,M,11.548726877433612
55,103755,109.84916666666666,H1930,C09,AMG-900,2.44e-09,M,11.549787629702795
56,31688,0.0,H1930,C10,AMG-900,6.1e-10,M,10.363693339301753
57,46317,12.028611111111115,H1930,C10,AMG-900,6.1e-10,M,10.743264343310036
58,76999,35.302777777777784,H1930,C10,AMG-900,6.1e-10,M,11.251547713738502
59,85437,48.264444444444436,H1930,C10,AMG-900,6.1e-10,M,11.355534541218018
60,119457,60.59805555555556,H1930,C10,AMG-900,6.1e-10,M,11.690711752962422
61,112438,81.73944444444443,H1930,C10,AMG-900,6.1e-10,M,11.630157237597954
62,111660,92.44111111111113,H1930,C10,AMG-900,6.1e-10,M,11.623213818864352
63,140090,109.84916666666666,H1930,C10,AMG-900,6.1e-10,M,11.850040352190161
64,33723,0.0,H1930,C11,AMG-900,1.53e-10,M,10.425935376129909
65,52535,12.028611111111115,H1930,C11,AMG-900,1.53e-10,M,10.869234893122877
66,85764,35.302777777777784,H1930,C11,AMG-900,1.53e-10,M,11.35935461700798
67,111128,48.264444444444436,H1930,C11,AMG-900,1.53e-10,M,11.618437969077224
68,130233,60.59805555555556,H1930,C11,AMG-900,1.53e-10,M,11.777080432863205
69,127525,81.73944444444443,H1930,C11,AMG-900,1.53e-10,M,11.756067702791126
70,163469,92.44111111111113,H1930,C11,AMG-900,1.53e-10,M,12.004378648896148
71,187572,109.84916666666666,H1930,C11,AMG-900,1.53e-10,M,12.141918050683472
72,26328,0.0,H1930,C12,AMG-900,0.0,M,10.178388290623175
73,37745,12.028611111111115,H1930,C12,AMG-900,0.0,M,10.538608295573724
74,71782,35.302777777777784,H1930,C12,AMG-900,0.0,M,11.181389027227898
75,88271,48.264444444444436,H1930,C12,AMG-900,0.0,M,11.388166906827413
76,111686,60.59805555555556,H1930,C12,AMG-900,0.0,M,11.623446641481435
77,111992,81.73944444444443,H1930,C12,AMG-900,0.0,M,11.626182719154661
78,150685,92.44111111111113,H1930,C12,AMG-900,0.0,M,11.922946844159606
79,137769,109.84916666666666,H1930,C12,AMG-900,0.0,M,11.833333648538037
80,32171,0.0,H1930,C13,TAK-901,1e-05,M,10.37882070461162
81,44378,12.028611111111115,H1930,C13,TAK-901,1e-05,M,10.700499130126364
82,50643,35.302777777777784,H1930,C13,TAK-901,1e-05,M,10.832556296769498
83,48642,48.264444444444436,H1930,C13,TAK-901,1e-05,M,10.792242634215762
84,51658,60.59805555555556,H1930,C13,TAK-901,1e-05,M,10.852400351227539
85,45424,81.73944444444443,H1930,C13,TAK-901,1e-05,M,10.723795878712751
86,55482,92.44111111111113,H1930,C13,TAK-901,1e-05,M,10.923813922805692
87,49166,109.84916666666666,H1930,C13,TAK-901,1e-05,M,10.802957606679941
88,23255,0.0,H1930,C14,TAK-901,2.5e-06,M,10.054275441658195
89,25013,12.028611111111115,H1930,C14,TAK-901,2.5e-06,M,10.127150968697189
90,18108,35.302777777777784,H1930,C14,TAK-901,2.5e-06,M,9.80410910855585
91,19710,48.264444444444436,H1930,C14,TAK-901,2.5e-06,M,9.888881400146763
92,21860,60.59805555555556,H1930,C14,TAK-901,2.5e-06,M,9.992413761730528
93,16235,81.73944444444443,H1930,C14,TAK-901,2.5e-06,M,9.694924684536947
94,21134,92.44111111111113,H1930,C14,TAK-901,2.5e-06,M,9.958638397000977
95,21512,109.84916666666666,H1930,C14,TAK-901,2.5e-06,M,9.9763661979487
96,50929,0.0,H1930,C15,TAK-901,6.25e-07,M,10.838187784893034
97,76962,12.028611111111115,H1930,C15,TAK-901,6.25e-07,M,11.251067072527906
98,80149,35.302777777777784,H1930,C15,TAK-901,6.25e-07,M,11.291642681353506
99,78640,48.264444444444436,H1930,C15,TAK-901,6.25e-07,M,11.272635754821048
100,76871,60.59805555555556,H1930,C15,TAK-901,6.25e-07,M,11.249883971234755
101,83829,81.73944444444443,H1930,C15,TAK-901,6.25e-07,M,11.336534288657019
102,96510,92.44111111111113,H1930,C15,TAK-901,6.25e-07,M,11.47740190890118
103,97279,109.84916666666666,H1930,C15,TAK-901,6.25e-07,M,11.485338417541895
104,14826,0.0,H1930,C16,TAK-901,1.56e-07,M,9.604137675216665
105,27170,12.028611111111115,H1930,C16,TAK-901,1.56e-07,M,10.209868702420394
106,49082,35.302777777777784,H1930,C16,TAK-901,1.56e-07,M,10.801247647790847
107,68101,48.264444444444436,H1930,C16,TAK-901,1.56e-07,M,11.128747176317603
108,65924,60.59805555555556,H1930,C16,TAK-901,1.56e-07,M,11.09625784235407
109,59152,81.73944444444443,H1930,C16,TAK-901,1.56e-07,M,10.987865681176412
110,70152,92.44111111111113,H1930,C16,TAK-901,1.56e-07,M,11.158419595459193
111,67864,109.84916666666666,H1930,C16,TAK-901,1.56e-07,M,11.125260981487573
112,51227,0.0,H1930,C17,TAK-901,3.91e-08,M,10.844022015780746
113,73953,12.028611111111115,H1930,C17,TAK-901,3.91e-08,M,11.211185035267407
114,86879,35.302777777777784,H1930,C17,TAK-901,3.91e-08,M,11.372271624972608
115,128357,48.264444444444436,H1930,C17,TAK-901,3.91e-08,M,11.762570723183766
116,140568,60.59805555555556,H1930,C17,TAK-901,3.91e-08,M,11.853446636437726
117,137367,81.73944444444443,H1930,C17,TAK-901,3.91e-08,M,11.83041145525134
118,129151,92.44111111111113,H1930,C17,TAK-901,3.91e-08,M,11.768737541428584
119,136139,109.84916666666666,H1930,C17,TAK-901,3.91e-08,M,11.821431701595206
120,28016,0.0,H1930,C18,TAK-901,9.77e-09,M,10.240531054525633
121,41866,12.028611111111115,H1930,C18,TAK-901,9.77e-09,M,10.642229320654463
122,70920,35.302777777777784,H1930,C18,TAK-901,9.77e-09,M,11.169307760188145
123,85677,48.264444444444436,H1930,C18,TAK-901,9.77e-09,M,11.358339690503024
124,129444,60.59805555555556,H1930,C18,TAK-901,9.77e-09,M,11.77100363416343
125,137550,81.73944444444443,H1930,C18,TAK-901,9.77e-09,M,11.83174276635272
126,169006,92.44111111111113,H1930,C18,TAK-901,9.77e-09,M,12.037689496233575
127,152130,109.84916666666666,H1930,C18,TAK-901,9.77e-09,M,11.932490697457176
128,70781,0.0,H1930,C19,TAK-901,2.44e-09,M,11.167345882084478
129,98523,12.028611111111115,H1930,C19,TAK-901,2.44e-09,M,11.498045302440778
130,133146,35.302777777777784,H1930,C19,TAK-901,2.44e-09,M,11.799201549484033
131,160042,48.264444444444436,H1930,C19,TAK-901,2.44e-09,M,11.983191559768867
132,184811,60.59805555555556,H1930,C19,TAK-901,2.44e-09,M,12.127088960227773
133,147347,81.73944444444443,H1930,C19,TAK-901,2.44e-09,M,11.90054562827076
134,218297,92.44111111111113,H1930,C19,TAK-901,2.44e-09,M,12.29361179988749
135,233136,109.84916666666666,H1930,C19,TAK-901,2.44e-09,M,12.359377253253633
136,35118,0.0,H1930,C20,TAK-901,6.1e-10,M,10.466469098519275
137,47881,12.028611111111115,H1930,C20,TAK-901,6.1e-10,M,10.776474045001011
138,80161,35.302777777777784,H1930,C20,TAK-901,6.1e-10,M,11.291792391290777
139,95916,48.264444444444436,H1930,C20,TAK-901,6.1e-10,M,11.47122808741402
140,121572,60.59805555555556,H1930,C20,TAK-901,6.1e-10,M,11.708261958841677
141,103376,81.73944444444443,H1930,C20,TAK-901,6.1e-10,M,11.546128105797946
142,159733,92.44111111111113,H1930,C20,TAK-901,6.1e-10,M,11.981258950301738
143,159933,109.84916666666666,H1930,C20,TAK-901,6.1e-10,M,11.982510256515699
144,45033,0.0,H1930,C21,TAK-901,1.53e-10,M,10.715150833328288
145,65462,12.028611111111115,H1930,C21,TAK-901,1.53e-10,M,11.089225100597911
146,141616,35.302777777777784,H1930,C21,TAK-901,1.53e-10,M,11.86087444820866
147,148561,48.264444444444436,H1930,C21,TAK-901,1.53e-10,M,11.908750927290955
148,161779,60.59805555555556,H1930,C21,TAK-901,1.53e-10,M,11.993986485319065
149,160977,81.73944444444443,H1930,C21,TAK-901,1.53e-10,M,11.989016776618689
150,197709,92.44111111111113,H1930,C21,TAK-901,1.53e-10,M,12.194551531643029
151,217495,109.84916666666666,H1930,C21,TAK-901,1.53e-10,M,12.289931140740885
152,21732,0.0,H1930,C22,TAK-901,0.0,M,9.986541107671414
153,28824,12.028611111111115,H1930,C22,TAK-901,0.0,M,10.26896365242793
154,67148,35.302777777777784,H1930,C22,TAK-901,0.0,M,11.114654417442305
155,91509,48.264444444444436,H1930,C22,TAK-901,0.0,M,11.424192607082258
156,106953,60.59805555555556,H1930,C22,TAK-901,0.0,M,11.580144764608027
157,113249,81.73944444444443,H1930,C22,TAK-901,0.0,M,11.637344213284221
158,162926,92.44111111111113,H1930,C22,TAK-901,0.0,M,12.001051388975208
159,135471,109.84916666666666,H1930,C22,TAK-901,0.0,M,11.816512874255665
160,23815,0.0,H1930,D03,AMG-900,1e-05,M,10.078070913234962
161,39539,12.028611111111115,H1930,D03,AMG-900,1e-05,M,10.585042805560077
162,77878,35.302777777777784,H1930,D03,AMG-900,1e-05,M,11.262898778622231
163,92540,48.264444444444436,H1930,D03,AMG-900,1e-05,M,11.43539626246099
164,115202,60.59805555555556,H1930,D03,AMG-900,1e-05,M,11.65444238820434
165,97141,81.73944444444443,H1930,D03,AMG-900,1e-05,M,11.483918810267172
166,129592,92.44111111111113,H1930,D03,AMG-900,1e-05,M,11.772146332599974
167,124855,109.84916666666666,H1930,D03,AMG-900,1e-05,M,11.734908342963688
168,25320,0.0,H1930,D04,AMG-900,2.5e-06,M,10.139349876258114
169,34534,12.028611111111115,H1930,D04,AMG-900,2.5e-06,M,10.449699624972377
170,61478,35.302777777777784,H1930,D04,AMG-900,2.5e-06,M,11.026434666219034
171,67354,48.264444444444436,H1930,D04,AMG-900,2.5e-06,M,11.117717571314714
172,73389,60.59805555555556,H1930,D04,AMG-900,2.5e-06,M,11.203529339611693
173,69770,81.73944444444443,H1930,D04,AMG-900,2.5e-06,M,11.152959396933284
174,83027,92.44111111111113,H1930,D04,AMG-900,2.5e-06,M,11.326921135084591
175,78873,109.84916666666666,H1930,D04,AMG-900,2.5e-06,M,11.275594242945168
176,57254,0.0,H1930,D05,AMG-900,6.25e-07,M,10.955252787971396
177,80498,12.028611111111115,H1930,D05,AMG-900,6.25e-07,M,11.295987618377524
178,95804,35.302777777777784,H1930,D05,AMG-900,6.25e-07,M,11.470059716740735
179,98511,48.264444444444436,H1930,D05,AMG-900,6.25e-07,M,11.49792349605188
180,99814,60.59805555555556,H1930,D05,AMG-900,6.25e-07,M,11.51106373302228
181,93785,81.73944444444443,H1930,D05,AMG-900,6.25e-07,M,11.44876020749444
182,113255,92.44111111111113,H1930,D05,AMG-900,6.25e-07,M,11.637397192481068
183,97718,109.84916666666666,H1930,D05,AMG-900,6.25e-07,M,11.489841058522856
184,23509,0.0,H1930,D06,AMG-900,1.56e-07,M,10.065138605538024
185,35214,12.028611111111115,H1930,D06,AMG-900,1.56e-07,M,10.46919900978639
186,53771,35.302777777777784,H1930,D06,AMG-900,1.56e-07,M,10.892489567361862
187,65462,48.264444444444436,H1930,D06,AMG-900,1.56e-07,M,11.089225100597911
188,65705,60.59805555555556,H1930,D06,AMG-900,1.56e-07,M,11.092930305077738
189,65867,81.73944444444443,H1930,D06,AMG-900,1.56e-07,M,11.095392836343734
190,84905,92.44111111111113,H1930,D06,AMG-900,1.56e-07,M,11.349288263380403
191,69882,109.84916666666666,H1930,D06,AMG-900,1.56e-07,M,11.154563384330707
192,42075,0.0,H1930,D07,AMG-900,3.91e-08,M,10.647209019059009
193,61231,12.028611111111115,H1930,D07,AMG-900,3.91e-08,M,11.022408876202102
194,87961,35.302777777777784,H1930,D07,AMG-900,3.91e-08,M,11.384648813408074
195,98253,48.264444444444436,H1930,D07,AMG-900,3.91e-08,M,11.495301063616491
196,93089,60.59805555555556,H1930,D07,AMG-900,3.91e-08,M,11.44131130376043
197,87732,81.73944444444443,H1930,D07,AMG-900,3.91e-08,M,11.382041992081316
198,124963,92.44111111111113,H1930,D07,AMG-900,3.91e-08,M,11.735772972467789
199,120420,109.84916666666666,H1930,D07,AMG-900,3.91e-08,M,11.698740911018438
200,25798,0.0,H1930,D08,AMG-900,9.77e-09,M,10.15805224852508
201,40168,12.028611111111115,H1930,D08,AMG-900,9.77e-09,M,10.60082593771454
202,62373,35.302777777777784,H1930,D08,AMG-900,9.77e-09,M,11.040887768411498
203,70174,48.264444444444436,H1930,D08,AMG-900,9.77e-09,M,11.158733151039486
204,87764,60.59805555555556,H1930,D08,AMG-900,9.77e-09,M,11.38240667276184
205,84901,81.73944444444443,H1930,D08,AMG-900,9.77e-09,M,11.349241150793087
206,89501,92.44111111111113,H1930,D08,AMG-900,9.77e-09,M,11.402005077384885
207,93440,109.84916666666666,H1930,D08,AMG-900,9.77e-09,M,11.445074798062056
208,41374,0.0,H1930,D09,AMG-900,2.44e-09,M,10.630407943202997
209,56416,12.028611111111115,H1930,D09,AMG-900,2.44e-09,M,10.940508085197596
210,89441,35.302777777777784,H1930,D09,AMG-900,2.44e-09,M,11.401334469006207
211,95904,48.264444444444436,H1930,D09,AMG-900,2.44e-09,M,11.471102970116391
212,102278,60.59805555555556,H1930,D09,AMG-900,2.44e-09,M,11.535449875048899
213,92525,81.73944444444443,H1930,D09,AMG-900,2.44e-09,M,11.435234157254355
214,105300,92.44111111111113,H1930,D09,AMG-900,2.44e-09,M,11.564568698122065
215,118245,109.84916666666666,H1930,D09,AMG-900,2.44e-09,M,11.680514022162118
216,39839,0.0,H1930,D10,AMG-900,6.1e-10,M,10.592601610981907
217,52609,12.028611111111115,H1930,D10,AMG-900,6.1e-10,M,10.870642486751008
218,90536,35.302777777777784,H1930,D10,AMG-900,6.1e-10,M,11.413502840645778
219,111152,48.264444444444436,H1930,D10,AMG-900,6.1e-10,M,11.618653912932663
220,119571,60.59805555555556,H1930,D10,AMG-900,6.1e-10,M,11.691665616180485
221,137022,81.73944444444443,H1930,D10,AMG-900,6.1e-10,M,11.82789677585965
222,120585,92.44111111111113,H1930,D10,AMG-900,6.1e-10,M,11.700110177430169
223,123467,109.84916666666666,H1930,D10,AMG-900,6.1e-10,M,11.723729192866426
224,32471,0.0,H1930,D11,AMG-900,1.53e-10,M,10.388102662282034
225,51232,12.028611111111115,H1930,D11,AMG-900,1.53e-10,M,10.844119615796439
226,92898,35.302777777777784,H1930,D11,AMG-900,1.53e-10,M,11.439257396044892
227,108912,48.264444444444436,H1930,D11,AMG-900,1.53e-10,M,11.598295495687733
228,143790,60.59805555555556,H1930,D11,AMG-900,1.53e-10,M,11.876109180821786
229,122284,81.73944444444443,H1930,D11,AMG-900,1.53e-10,M,11.714101487278715
230,202603,92.44111111111113,H1930,D11,AMG-900,1.53e-10,M,12.219003678189562
231,190559,109.84916666666666,H1930,D11,AMG-900,1.53e-10,M,12.157717136884342
232,21717,0.0,H1930,D12,AMG-900,0.0,M,9.985850642961251
233,35369,12.028611111111115,H1930,D12,AMG-900,0.0,M,10.473591009252496
234,57974,35.302777777777784,H1930,D12,AMG-900,0.0,M,10.967749913160826
235,75104,48.264444444444436,H1930,D12,AMG-900,0.0,M,11.22662909865075
236,92565,60.59805555555556,H1930,D12,AMG-900,0.0,M,11.435666379423274
237,116576,81.73944444444443,H1930,D12,AMG-900,0.0,M,11.66629869980829
238,134038,92.44111111111113,H1930,D12,AMG-900,0.0,M,11.8058786208208
239,137434,109.84916666666666,H1930,D12,AMG-900,0.0,M,11.830899080851884
240,73650,0.0,H1930,D13,TAK-901,1e-05,M,11.207079421890777
241,69849,12.028611111111115,H1930,D13,TAK-901,1e-05,M,11.154091048190358
242,69260,35.302777777777784,H1930,D13,TAK-901,1e-05,M,11.145622817956411
243,65182,48.264444444444436,H1930,D13,TAK-901,1e-05,M,11.084938636179777
