index,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
738,146829,122.6369444,DMS454,F16,YM-155,1.56E-07,M,11.89702392
739,116958,140.7911111,DMS454,F16,YM-155,1.56E-07,M,11.66957017
740,212429,0,DMS454,F17,YM-155,3.91E-08,M,12.26636309
741,273072,17.23527778,DMS454,F17,YM-155,3.91E-08,M,12.51749078
742,317421,28.61305556,DMS454,F17,YM-155,3.91E-08,M,12.66798425
743,363897,47.19583333,DMS454,F17,YM-155,3.91E-08,M,12.80462614
744,391137,65.45,DMS454,F17,YM-155,3.91E-08,M,12.87681316
745,416469,76.96638889,DMS454,F17,YM-155,3.91E-08,M,12.93956731
746,370247,92.70166667,DMS454,F17,YM-155,3.91E-08,M,12.82192563
747,337881,110.4661111,DMS454,F17,YM-155,3.91E-08,M,12.73044904
748,349991,122.6369444,DMS454,F17,YM-155,3.91E-08,M,12.76566272
749,338847,140.7911111,DMS454,F17,YM-155,3.91E-08,M,12.73330396
750,179476,0,DMS454,F18,YM-155,9.77E-09,M,12.09779677
751,286653,17.23527778,DMS454,F18,YM-155,9.77E-09,M,12.5660277
752,340154,28.61305556,DMS454,F18,YM-155,9.77E-09,M,12.73715374
753,355932,47.19583333,DMS454,F18,YM-155,9.77E-09,M,12.78249498
754,365292,65.45,DMS454,F18,YM-155,9.77E-09,M,12.80845231
755,394755,76.96638889,DMS454,F18,YM-155,9.77E-09,M,12.8860206
756,392413,92.70166667,DMS454,F18,YM-155,9.77E-09,M,12.88007014
757,378335,110.4661111,DMS454,F18,YM-155,9.77E-09,M,12.84353533
758,399626,122.6369444,DMS454,F18,YM-155,9.77E-09,M,12.89828439
759,361424,140.7911111,DMS454,F18,YM-155,9.77E-09,M,12.79780706
760,171776,0,DMS454,F19,YM-155,2.44E-09,M,12.05394658
761,273857,17.23527778,DMS454,F19,YM-155,2.44E-09,M,12.52036135
762,348074,28.61305556,DMS454,F19,YM-155,2.44E-09,M,12.76017038
763,418243,47.19583333,DMS454,F19,YM-155,2.44E-09,M,12.94381788
764,395654,65.45,DMS454,F19,YM-155,2.44E-09,M,12.88829537
765,405685,76.96638889,DMS454,F19,YM-155,2.44E-09,M,12.91333228
766,424650,92.70166667,DMS454,F19,YM-155,2.44E-09,M,12.95902058
767,369849,110.4661111,DMS454,F19,YM-155,2.44E-09,M,12.82085009
768,336595,122.6369444,DMS454,F19,YM-155,2.44E-09,M,12.72663571
769,377485,140.7911111,DMS454,F19,YM-155,2.44E-09,M,12.84128611
770,176577,0,DMS454,F20,YM-155,6.10E-10,M,12.08151232
771,318189,17.23527778,DMS454,F20,YM-155,6.10E-10,M,12.67040082
772,319791,28.61305556,DMS454,F20,YM-155,6.10E-10,M,12.67542294
773,351877,47.19583333,DMS454,F20,YM-155,6.10E-10,M,12.77103696
774,356630,65.45,DMS454,F20,YM-155,6.10E-10,M,12.78445411
775,369337,76.96638889,DMS454,F20,YM-155,6.10E-10,M,12.81946479
776,387231,92.70166667,DMS454,F20,YM-155,6.10E-10,M,12.86677669
777,363246,110.4661111,DMS454,F20,YM-155,6.10E-10,M,12.80283557
778,359819,122.6369444,DMS454,F20,YM-155,6.10E-10,M,12.79335641
779,350586,140.7911111,DMS454,F20,YM-155,6.10E-10,M,12.76736132
780,157512,0,DMS454,F21,YM-155,1.53E-10,M,11.96725692
781,281546,17.23527778,DMS454,F21,YM-155,1.53E-10,M,12.54805112
782,322092,28.61305556,DMS454,F21,YM-155,1.53E-10,M,12.6825925
783,359989,47.19583333,DMS454,F21,YM-155,1.53E-10,M,12.79382875
784,404235,65.45,DMS454,F21,YM-155,1.53E-10,M,12.90975167
785,439290,76.96638889,DMS454,F21,YM-155,1.53E-10,M,12.99291507
786,423820,92.70166667,DMS454,F21,YM-155,1.53E-10,M,12.95706412
787,398366,110.4661111,DMS454,F21,YM-155,1.53E-10,M,12.89512646
788,365848,122.6369444,DMS454,F21,YM-155,1.53E-10,M,12.80997323
789,346317,140.7911111,DMS454,F21,YM-155,1.53E-10,M,12.75510982
790,178354,0,DMS454,F22,YM-155,0,M,12.09152562
791,320993,17.23527778,DMS454,F22,YM-155,0,M,12.6791746
792,330709,28.61305556,DMS454,F22,YM-155,0,M,12.70899411
793,342160,47.19583333,DMS454,F22,YM-155,0,M,12.74303374
794,343164,65.45,DMS454,F22,YM-155,0,M,12.74596375
795,400281,76.96638889,DMS454,F22,YM-155,0,M,12.89992208
796,375228,92.70166667,DMS454,F22,YM-155,0,M,12.83528912
797,323027,110.4661111,DMS454,F22,YM-155,0,M,12.68549119
798,339787,122.6369444,DMS454,F22,YM-155,0,M,12.73607423
799,395669,140.7911111,DMS454,F22,YM-155,0,M,12.88833328
800,120797,0,DMS454,G03,barasertib,1.00E-05,M,11.70186673
801,247867,17.23527778,DMS454,G03,barasertib,1.00E-05,M,12.42064759
802,246750,28.61305556,DMS454,G03,barasertib,1.00E-05,M,12.41613096
803,267897,47.19583333,DMS454,G03,barasertib,1.00E-05,M,12.49835786
804,290300,65.45,DMS454,G03,barasertib,1.00E-05,M,12.57867015
805,258767,76.96638889,DMS454,G03,barasertib,1.00E-05,M,12.46368332
806,262134,92.70166667,DMS454,G03,barasertib,1.00E-05,M,12.4766111
807,249100,110.4661111,DMS454,G03,barasertib,1.00E-05,M,12.4256097
808,227665,122.6369444,DMS454,G03,barasertib,1.00E-05,M,12.33563053
809,262791,140.7911111,DMS454,G03,barasertib,1.00E-05,M,12.47911432
810,156072,0,DMS454,G04,barasertib,2.50E-06,M,11.95807272
811,282311,17.23527778,DMS454,G04,barasertib,2.50E-06,M,12.55076458
812,303343,28.61305556,DMS454,G04,barasertib,2.50E-06,M,12.62261946
813,331028,47.19583333,DMS454,G04,barasertib,2.50E-06,M,12.70995824
814,311742,65.45,DMS454,G04,barasertib,2.50E-06,M,12.6499312
815,382471,76.96638889,DMS454,G04,barasertib,2.50E-06,M,12.85440811
816,359854,92.70166667,DMS454,G04,barasertib,2.50E-06,M,12.79345367
817,318478,110.4661111,DMS454,G04,barasertib,2.50E-06,M,12.67130868
818,322983,122.6369444,DMS454,G04,barasertib,2.50E-06,M,12.68535497
819,324044,140.7911111,DMS454,G04,barasertib,2.50E-06,M,12.68863459
820,167384,0,DMS454,G05,barasertib,6.25E-07,M,12.02804585
821,297797,17.23527778,DMS454,G05,barasertib,6.25E-07,M,12.60416733
822,276829,28.61305556,DMS454,G05,barasertib,6.25E-07,M,12.53115527
823,352118,47.19583333,DMS454,G05,barasertib,6.25E-07,M,12.77172163
824,405315,65.45,DMS454,G05,barasertib,6.25E-07,M,12.91241982
825,420865,76.96638889,DMS454,G05,barasertib,6.25E-07,M,12.9500674
826,389619,92.70166667,DMS454,G05,barasertib,6.25E-07,M,12.87292462
827,345848,110.4661111,DMS454,G05,barasertib,6.25E-07,M,12.75375465
828,345451,122.6369444,DMS454,G05,barasertib,6.25E-07,M,12.75260609
829,320422,140.7911111,DMS454,G05,barasertib,6.25E-07,M,12.67739416
830,143760,0,DMS454,G06,barasertib,1.56E-07,M,11.87590052
831,299144,17.23527778,DMS454,G06,barasertib,1.56E-07,M,12.60868034
832,296250,28.61305556,DMS454,G06,barasertib,1.56E-07,M,12.59895897
833,314126,47.19583333,DMS454,G06,barasertib,1.56E-07,M,12.65754946
834,372199,65.45,DMS454,G06,barasertib,1.56E-07,M,12.82718394
835,347703,76.96638889,DMS454,G06,barasertib,1.56E-07,M,12.75910395
836,392435,92.70166667,DMS454,G06,barasertib,1.56E-07,M,12.8801262
837,298496,110.4661111,DMS454,G06,barasertib,1.56E-07,M,12.60651181
838,313511,122.6369444,DMS454,G06,barasertib,1.56E-07,M,12.65558973
839,269739,140.7911111,DMS454,G06,barasertib,1.56E-07,M,12.5052101
840,195176,0,DMS454,G07,barasertib,3.91E-08,M,12.18165699
841,383024,17.23527778,DMS454,G07,barasertib,3.91E-08,M,12.85585293
842,405177,28.61305556,DMS454,G07,barasertib,3.91E-08,M,12.91207929
843,454176,47.19583333,DMS454,G07,barasertib,3.91E-08,M,13.02624007
844,404196,65.45,DMS454,G07,barasertib,3.91E-08,M,12.90965519
845,450425,76.96638889,DMS454,G07,barasertib,3.91E-08,M,13.01794686
846,427268,92.70166667,DMS454,G07,barasertib,3.91E-08,M,12.96516673
847,423879,110.4661111,DMS454,G07,barasertib,3.91E-08,M,12.95720332
848,367872,122.6369444,DMS454,G07,barasertib,3.91E-08,M,12.81549033
849,344698,140.7911111,DMS454,G07,barasertib,3.91E-08,M,12.75042395
850,175393,0,DMS454,G08,barasertib,9.77E-09,M,12.07478445
851,294749,17.23527778,DMS454,G08,barasertib,9.77E-09,M,12.59387943
852,307597,28.61305556,DMS454,G08,barasertib,9.77E-09,M,12.63654576
853,414188,47.19583333,DMS454,G08,barasertib,9.77E-09,M,12.93407526
854,417871,65.45,DMS454,G08,barasertib,9.77E-09,M,12.94292805
855,332538,76.96638889,DMS454,G08,barasertib,9.77E-09,M,12.71450942
856,477435,92.70166667,DMS454,G08,barasertib,9.77E-09,M,13.0761833
857,370811,110.4661111,DMS454,G08,barasertib,9.77E-09,M,12.82344778
858,348256,122.6369444,DMS454,G08,barasertib,9.77E-09,M,12.76069312
859,313504,140.7911111,DMS454,G08,barasertib,9.77E-09,M,12.6555674
860,178477,0,DMS454,G09,barasertib,2.44E-09,M,12.09221502
861,349813,17.23527778,DMS454,G09,barasertib,2.44E-09,M,12.765154
862,352311,28.61305556,DMS454,G09,barasertib,2.44E-09,M,12.77226959
863,419121,47.19583333,DMS454,G09,barasertib,2.44E-09,M,12.94591494
864,451610,65.45,DMS454,G09,barasertib,2.44E-09,M,13.02057425
865,387171,76.96638889,DMS454,G09,barasertib,2.44E-09,M,12.86662173
866,473683,92.70166667,DMS454,G09,barasertib,2.44E-09,M,13.0682936
867,359900,110.4661111,DMS454,G09,barasertib,2.44E-09,M,12.79358149
868,396435,122.6369444,DMS454,G09,barasertib,2.44E-09,M,12.89026737
869,394407,140.7911111,DMS454,G09,barasertib,2.44E-09,M,12.88513865
870,123870,0,DMS454,G10,barasertib,6.10E-10,M,11.72698791
871,273311,17.23527778,DMS454,G10,barasertib,6.10E-10,M,12.51836562
872,233753,28.61305556,DMS454,G10,barasertib,6.10E-10,M,12.36202028
873,312428,47.19583333,DMS454,G10,barasertib,6.10E-10,M,12.65212932
874,333562,65.45,DMS454,G10,barasertib,6.10E-10,M,12.71758403
875,346280,76.96638889,DMS454,G10,barasertib,6.10E-10,M,12.75500298
876,351492,92.70166667,DMS454,G10,barasertib,6.10E-10,M,12.76994223
877,322767,110.4661111,DMS454,G10,barasertib,6.10E-10,M,12.68468598
878,312407,122.6369444,DMS454,G10,barasertib,6.10E-10,M,12.6520621
879,315001,140.7911111,DMS454,G10,barasertib,6.10E-10,M,12.66033109
880,141200,0,DMS454,G11,barasertib,1.53E-10,M,11.8579326
881,293499,17.23527778,DMS454,G11,barasertib,1.53E-10,M,12.58962951
882,329647,28.61305556,DMS454,G11,barasertib,1.53E-10,M,12.70577766
883,361648,47.19583333,DMS454,G11,barasertib,1.53E-10,M,12.79842664
884,342890,65.45,DMS454,G11,barasertib,1.53E-10,M,12.74516498
885,419497,76.96638889,DMS454,G11,barasertib,1.53E-10,M,12.94681165
886,390485,92.70166667,DMS454,G11,barasertib,1.53E-10,M,12.87514484
887,439389,110.4661111,DMS454,G11,barasertib,1.53E-10,M,12.9931404
888,343252,122.6369444,DMS454,G11,barasertib,1.53E-10,M,12.74622015
889,335266,140.7911111,DMS454,G11,barasertib,1.53E-10,M,12.72267953
890,158035,0,DMS454,G12,barasertib,0,M,11.97057181
891,261276,17.23527778,DMS454,G12,barasertib,0,M,12.4733326
892,300769,28.61305556,DMS454,G12,barasertib,0,M,12.61409781
893,389246,47.19583333,DMS454,G12,barasertib,0,M,12.87196681
894,359555,65.45,DMS454,G12,barasertib,0,M,12.79262243
895,404837,76.96638889,DMS454,G12,barasertib,0,M,12.9112398
896,387565,92.70166667,DMS454,G12,barasertib,0,M,12.86763886
897,347307,110.4661111,DMS454,G12,barasertib,0,M,12.75796439
898,337523,122.6369444,DMS454,G12,barasertib,0,M,12.72938894
899,317486,140.7911111,DMS454,G12,barasertib,0,M,12.668189
900,107477,0,DMS454,G13,YM-155,1.00E-05,M,11.58503215
901,46087,17.23527778,DMS454,G13,YM-155,1.00E-05,M,10.73828619
902,25717,28.61305556,DMS454,G13,YM-155,1.00E-05,M,10.15490753
903,15779,47.19583333,DMS454,G13,YM-155,1.00E-05,M,9.666435221
904,8918,65.45,DMS454,G13,YM-155,1.00E-05,M,9.095826985
905,8049,76.96638889,DMS454,G13,YM-155,1.00E-05,M,8.993303139
906,7437,92.70166667,DMS454,G13,YM-155,1.00E-05,M,8.914222821
907,8661,110.4661111,DMS454,G13,YM-155,1.00E-05,M,9.066585468
908,7639,122.6369444,DMS454,G13,YM-155,1.00E-05,M,8.941021984
909,6000,140.7911111,DMS454,G13,YM-155,1.00E-05,M,8.699514748
910,99556,0,DMS454,G14,YM-155,2.50E-06,M,11.50847558
911,95153,17.23527778,DMS454,G14,YM-155,2.50E-06,M,11.4632414
912,72575,28.61305556,DMS454,G14,YM-155,2.50E-06,M,11.19237579
913,56797,47.19583333,DMS454,G14,YM-155,2.50E-06,M,10.94723879
914,35636,65.45,DMS454,G14,YM-155,2.50E-06,M,10.48111164
915,23394,76.96638889,DMS454,G14,YM-155,2.50E-06,M,10.06023486
916,14998,92.70166667,DMS454,G14,YM-155,2.50E-06,M,9.615672138
917,10646,110.4661111,DMS454,G14,YM-155,2.50E-06,M,9.272939514
918,6837,122.6369444,DMS454,G14,YM-155,2.50E-06,M,8.830104318
919,6839,140.7911111,DMS454,G14,YM-155,2.50E-06,M,8.830396801
920,136364,0,DMS454,G15,YM-155,6.25E-07,M,11.82308306
921,206499,17.23527778,DMS454,G15,YM-155,6.25E-07,M,12.23805085
922,130071,28.61305556,DMS454,G15,YM-155,6.25E-07,M,11.77583573
923,98494,47.19583333,DMS454,G15,YM-155,6.25E-07,M,11.49775091
924,89832,65.45,DMS454,G15,YM-155,6.25E-07,M,11.40569654
925,68134,76.96638889,DMS454,G15,YM-155,6.25E-07,M,11.12923163
926,48725,92.70166667,DMS454,G15,YM-155,6.25E-07,M,10.79394752
927,26917,110.4661111,DMS454,G15,YM-155,6.25E-07,M,10.20051334
928,25005,122.6369444,DMS454,G15,YM-155,6.25E-07,M,10.12683108
929,19230,140.7911111,DMS454,G15,YM-155,6.25E-07,M,9.864226839
930,139670,0,DMS454,G16,YM-155,1.56E-07,M,11.84703778
931,217690,17.23527778,DMS454,G16,YM-155,1.56E-07,M,12.29082731
932,199546,28.61305556,DMS454,G16,YM-155,1.56E-07,M,12.20380007
933,173006,47.19583333,DMS454,G16,YM-155,1.56E-07,M,12.06108155
934,201581,65.45,DMS454,G16,YM-155,1.56E-07,M,12.21394656
935,119448,76.96638889,DMS454,G16,YM-155,1.56E-07,M,11.69063641
936,149263,92.70166667,DMS454,G16,YM-155,1.56E-07,M,11.91346513
937,111490,110.4661111,DMS454,G16,YM-155,1.56E-07,M,11.62169018
938,121985,122.6369444,DMS454,G16,YM-155,1.56E-07,M,11.71165337
939,148746,140.7911111,DMS454,G16,YM-155,1.56E-07,M,11.90999543
940,150019,0,DMS454,G17,YM-155,3.91E-08,M,11.91851723
941,271856,17.23527778,DMS454,G17,YM-155,3.91E-08,M,12.51302779
942,251459,28.61305556,DMS454,G17,YM-155,3.91E-08,M,12.43503523
943,353034,47.19583333,DMS454,G17,YM-155,3.91E-08,M,12.77431965
944,338993,65.45,DMS454,G17,YM-155,3.91E-08,M,12.73373474
945,406261,76.96638889,DMS454,G17,YM-155,3.91E-08,M,12.91475109
946,316300,92.70166667,DMS454,G17,YM-155,3.91E-08,M,12.66444641
947,348186,110.4661111,DMS454,G17,YM-155,3.91E-08,M,12.7604921
948,317212,122.6369444,DMS454,G17,YM-155,3.91E-08,M,12.6673256
949,330675,140.7911111,DMS454,G17,YM-155,3.91E-08,M,12.7088913
950,140486,0,DMS454,G18,YM-155,9.77E-09,M,11.85286312
951,304505,17.23527778,DMS454,G18,YM-155,9.77E-09,M,12.62644279
952,276339,28.61305556,DMS454,G18,YM-155,9.77E-09,M,12.52938365
953,307852,47.19583333,DMS454,G18,YM-155,9.77E-09,M,12.63737443
954,293795,65.45,DMS454,G18,YM-155,9.77E-09,M,12.59063752
955,361695,76.96638889,DMS454,G18,YM-155,9.77E-09,M,12.79855659
956,325527,92.70166667,DMS454,G18,YM-155,9.77E-09,M,12.69320069
957,305892,110.4661111,DMS454,G18,YM-155,9.77E-09,M,12.63098738
958,334598,122.6369444,DMS454,G18,YM-155,9.77E-09,M,12.72068509
959,284852,140.7911111,DMS454,G18,YM-155,9.77E-09,M,12.55972503
960,137401,0,DMS454,G19,YM-155,2.44E-09,M,11.83065894
961,280105,17.23527778,DMS454,G19,YM-155,2.44E-09,M,12.54291981
962,281341,28.61305556,DMS454,G19,YM-155,2.44E-09,M,12.54732274
963,382664,47.19583333,DMS454,G19,YM-155,2.44E-09,M,12.8549126
964,357948,65.45,DMS454,G19,YM-155,2.44E-09,M,12.788143
965,350039,76.96638889,DMS454,G19,YM-155,2.44E-09,M,12.76579986
966,378601,92.70166667,DMS454,G19,YM-155,2.44E-09,M,12.84423816
967,342362,110.4661111,DMS454,G19,YM-155,2.44E-09,M,12.74362394
968,362380,122.6369444,DMS454,G19,YM-155,2.44E-09,M,12.80044866
969,301289,140.7911111,DMS454,G19,YM-155,2.44E-09,M,12.61582522
970,129741,0,DMS454,G20,YM-155,6.10E-10,M,11.77329543
971,260969,17.23527778,DMS454,G20,YM-155,6.10E-10,M,12.47215691
972,247292,28.61305556,DMS454,G20,YM-155,6.10E-10,M,12.4183251
973,395305,47.19583333,DMS454,G20,YM-155,6.10E-10,M,12.8874129
974,372187,65.45,DMS454,G20,YM-155,6.10E-10,M,12.8271517
975,358472,76.96638889,DMS454,G20,YM-155,6.10E-10,M,12.78960583
976,330971,92.70166667,DMS454,G20,YM-155,6.10E-10,M,12.70978604
977,334770,110.4661111,DMS454,G20,YM-155,6.10E-10,M,12.72119901
978,350980,122.6369444,DMS454,G20,YM-155,6.10E-10,M,12.76848452
979,318412,140.7911111,DMS454,G20,YM-155,6.10E-10,M,12.67110142
980,169054,0,DMS454,G21,YM-155,1.53E-10,M,12.03797347
981,299328,17.23527778,DMS454,G21,YM-155,1.53E-10,M,12.60929524
982,281459,28.61305556,DMS454,G21,YM-155,1.53E-10,M,12.54774207
983,415891,47.19583333,DMS454,G21,YM-155,1.53E-10,M,12.93817849
984,447072,65.45,DMS454,G21,YM-155,1.53E-10,M,13.01047493
985,351222,76.96638889,DMS454,G21,YM-155,1.53E-10,M,12.76917378
986,380243,92.70166667,DMS454,G21,YM-155,1.53E-10,M,12.8485658
987,376985,110.4661111,DMS454,G21,YM-155,1.53E-10,M,12.83996068
988,380045,122.6369444,DMS454,G21,YM-155,1.53E-10,M,12.84804495
989,326129,140.7911111,DMS454,G21,YM-155,1.53E-10,M,12.69504829
990,165752,0,DMS454,G22,YM-155,0,M,12.01824797
991,322013,17.23527778,DMS454,G22,YM-155,0,M,12.6823472
992,325280,28.61305556,DMS454,G22,YM-155,0,M,12.69244163
993,346277,47.19583333,DMS454,G22,YM-155,0,M,12.75499431
994,415421,65.45,DMS454,G22,YM-155,0,M,12.93704774
995,439373,76.96638889,DMS454,G22,YM-155,0,M,12.99310399
996,352235,92.70166667,DMS454,G22,YM-155,0,M,12.77205385
997,366058,110.4661111,DMS454,G22,YM-155,0,M,12.81054707
998,357732,122.6369444,DMS454,G22,YM-155,0,M,12.78753938
999,372027,140.7911111,DMS454,G22,YM-155,0,M,12.82672171
1000,114473,0,DMS454,H03,barasertib,1.00E-05,M,11.64809427
1001,219977,17.23527778,DMS454,H03,barasertib,1.00E-05,M,12.30127827
1002,225163,28.61305556,DMS454,H03,barasertib,1.00E-05,M,12.32457986
1003,277813,47.19583333,DMS454,H03,barasertib,1.00E-05,M,12.5347035
1004,230699,65.45,DMS454,H03,barasertib,1.00E-05,M,12.34886911
1005,247103,76.96638889,DMS454,H03,barasertib,1.00E-05,M,12.41756053
1006,243100,92.70166667,DMS454,H03,barasertib,1.00E-05,M,12.40122816
1007,255237,110.4661111,DMS454,H03,barasertib,1.00E-05,M,12.4499478
1008,211353,122.6369444,DMS454,H03,barasertib,1.00E-05,M,12.261285
1009,207155,140.7911111,DMS454,H03,barasertib,1.00E-05,M,12.24122258
1010,133201,0,DMS454,H04,barasertib,2.50E-06,M,11.79961454
1011,272013,17.23527778,DMS454,H04,barasertib,2.50E-06,M,12.51360514
1012,280376,28.61305556,DMS454,H04,barasertib,2.50E-06,M,12.54388684
1013,320754,47.19583333,DMS454,H04,barasertib,2.50E-06,M,12.67842975
1014,383584,65.45,DMS454,H04,barasertib,2.50E-06,M,12.85731391
1015,311896,76.96638889,DMS454,H04,barasertib,2.50E-06,M,12.65042508
1016,311320,92.70166667,DMS454,H04,barasertib,2.50E-06,M,12.6485766
1017,325143,110.4661111,DMS454,H04,barasertib,2.50E-06,M,12.69202036
1018,314617,122.6369444,DMS454,H04,barasertib,2.50E-06,M,12.65911131
1019,325005,140.7911111,DMS454,H04,barasertib,2.50E-06,M,12.69159585
1020,140126,0,DMS454,H05,barasertib,6.25E-07,M,11.8502973
1021,297312,17.23527778,DMS454,H05,barasertib,6.25E-07,M,12.60253737
1022,248543,28.61305556,DMS454,H05,barasertib,6.25E-07,M,12.42337115
1023,339610,47.19583333,DMS454,H05,barasertib,6.25E-07,M,12.73555318
1024,312388,65.45,DMS454,H05,barasertib,6.25E-07,M,12.65200128
1025,381719,76.96638889,DMS454,H05,barasertib,6.25E-07,M,12.85244001
1026,399356,92.70166667,DMS454,H05,barasertib,6.25E-07,M,12.89760853
1027,349292,110.4661111,DMS454,H05,barasertib,6.25E-07,M,12.76366353
1028,325370,122.6369444,DMS454,H05,barasertib,6.25E-07,M,12.69271828
1029,290406,140.7911111,DMS454,H05,barasertib,6.25E-07,M,12.57903522
1030,179561,0,DMS454,H06,barasertib,1.56E-07,M,12.09827026
1031,337605,17.23527778,DMS454,H06,barasertib,1.56E-07,M,12.72963185
1032,281420,28.61305556,DMS454,H06,barasertib,1.56E-07,M,12.54760349
1033,363512,47.19583333,DMS454,H06,barasertib,1.56E-07,M,12.80356759
1034,314111,65.45,DMS454,H06,barasertib,1.56E-07,M,12.65750171
1035,352448,76.96638889,DMS454,H06,barasertib,1.56E-07,M,12.77265837
1036,306183,92.70166667,DMS454,H06,barasertib,1.56E-07,M,12.63193824
1037,294369,110.4661111,DMS454,H06,barasertib,1.56E-07,M,12.59258936
1038,319719,122.6369444,DMS454,H06,barasertib,1.56E-07,M,12.67519776
1039,316942,140.7911111,DMS454,H06,barasertib,1.56E-07,M,12.66647407
1040,147698,0,DMS454,H07,barasertib,3.91E-08,M,11.90292493
1041,318032,17.23527778,DMS454,H07,barasertib,3.91E-08,M,12.66990729
1042,300128,28.61305556,DMS454,H07,barasertib,3.91E-08,M,12.61196433
1043,360462,47.19583333,DMS454,H07,barasertib,3.91E-08,M,12.79514182
1044,361071,65.45,DMS454,H07,barasertib,3.91E-08,M,12.79682989
1045,418669,76.96638889,DMS454,H07,barasertib,3.91E-08,M,12.94483591
1046,371264,92.70166667,DMS454,H07,barasertib,3.91E-08,M,12.82466868
1047,335355,110.4661111,DMS454,H07,barasertib,3.91E-08,M,12.72294495
1048,313250,122.6369444,DMS454,H07,barasertib,3.91E-08,M,12.65475687
1049,341636,140.7911111,DMS454,H07,barasertib,3.91E-08,M,12.74150112
1050,182945,0,DMS454,H08,barasertib,9.77E-09,M,12.11694084
1051,287533,17.23527778,DMS454,H08,barasertib,9.77E-09,M,12.56909292
1052,284202,28.61305556,DMS454,H08,barasertib,9.77E-09,M,12.55744053
1053,402311,47.19583333,DMS454,H08,barasertib,9.77E-09,M,12.9049807
1054,378165,65.45,DMS454,H08,barasertib,9.77E-09,M,12.84308589
1055,374849,76.96638889,DMS454,H08,barasertib,9.77E-09,M,12.83427856
1056,362129,92.70166667,DMS454,H08,barasertib,9.77E-09,M,12.79975578
1057,376395,110.4661111,DMS454,H08,barasertib,9.77E-09,M,12.8383944
1058,388040,122.6369444,DMS454,H08,barasertib,9.77E-09,M,12.86886371
1059,346879,140.7911111,DMS454,H08,barasertib,9.77E-09,M,12.75673129
1060,141466,0,DMS454,H09,barasertib,2.44E-09,M,11.85981468
1061,286117,17.23527778,DMS454,H09,barasertib,2.44E-09,M,12.5641561
1062,283360,28.61305556,DMS454,H09,barasertib,2.44E-09,M,12.55447345
1063,347274,47.19583333,DMS454,H09,barasertib,2.44E-09,M,12.75786937
1064,372661,65.45,DMS454,H09,barasertib,2.44E-09,M,12.82842444
1065,391693,76.96638889,DMS454,H09,barasertib,2.44E-09,M,12.87823365
1066,378565,92.70166667,DMS454,H09,barasertib,2.44E-09,M,12.84414307
1067,364390,110.4661111,DMS454,H09,barasertib,2.44E-09,M,12.80598
1068,322481,122.6369444,DMS454,H09,barasertib,2.44E-09,M,12.6837995
1069,319519,140.7911111,DMS454,H09,barasertib,2.44E-09,M,12.67457202
1070,129277,0,DMS454,H10,barasertib,6.10E-10,M,11.76971267
1071,243848,17.23527778,DMS454,H10,barasertib,6.10E-10,M,12.40430036
1072,233073,28.61305556,DMS454,H10,barasertib,6.10E-10,M,12.35910699
1073,295406,47.19583333,DMS454,H10,barasertib,6.10E-10,M,12.59610596
